Earth Skin Temperature, Humidity,Surface Pressure,Temperature at 2 Meters Range,Temperature at 2 Meters Minimum,Temperature at 2 Meters Maximum,Wind Speed,date
29.33,8.0,97.54,16.24,19.77,36.01,3.73,2016-09-06
28.8,11.29,97.15,16.7,19.04,35.74,5.93,2016-09-07
27.87,11.78,97.26,11.52,20.16,31.68,5.54,2016-09-08
27.14,10.31,97.24,13.96,18.26,32.22,2.52,2016-09-09
26.01,8.61,97.3,14.38,17.33,31.72,2.66,2016-09-10
27.12,8.12,97.31,16.63,16.87,33.5,3.81,2016-09-11
27.99,10.86,97.1,15.86,19.26,35.11,7.62,2016-09-12
25.05,10.74,96.81,15.04,17.33,32.37,4.87,2016-09-13
18.39,6.65,96.92,8.83,13.48,22.31,4.99,2016-09-14
19.34,5.62,97.06,11.21,12.56,23.77,2.72,2016-09-15
19.52,7.93,97.55,11.22,13.69,24.92,5.62,2016-09-16
17.32,7.45,97.79,8.91,13.12,22.02,3.77,2016-09-17
18.26,7.02,97.65,12.55,11.55,24.09,3.38,2016-09-18
19.18,7.75,97.58,14.38,11.18,25.56,2.3,2016-09-19
19.08,8.0,97.26,10.36,13.79,24.15,2.39,2016-09-20
20.85,7.39,97.3,15.66,12.08,27.75,3.71,2016-09-21
22.02,8.54,97.55,16.91,12.8,29.7,5.22,2016-09-22
21.04,11.29,97.97,8.84,16.62,25.47,2.77,2016-09-23
22.36,9.58,97.75,12.93,15.33,28.26,5.2,2016-09-24
21.62,8.79,97.69,11.12,15.59,26.71,4.37,2016-09-25
22.12,8.36,97.72,12.29,14.75,27.04,4.09,2016-09-26
20.87,8.36,98.08,13.29,13.48,26.76,3.4,2016-09-27
20.69,8.24,98.45,11.7,14.95,26.65,3.16,2016-09-28
20.46,6.65,98.12,13.73,14.37,28.09,3.73,2016-09-29
21.65,7.63,97.36,15.37,13.06,28.43,5.72,2016-09-30
22.23,7.57,96.96,13.62,14.89,28.51,2.88,2016-10-01
21.6,8.48,97.26,14.41,13.58,27.98,3.91,2016-10-02
22.73,9.77,97.65,14.52,15.59,30.11,6.0,2016-10-03
21.91,8.61,97.69,15.12,14.37,29.5,4.15,2016-10-04
21.4,9.09,97.53,12.84,14.12,26.95,3.39,2016-10-05
18.48,9.46,96.97,8.48,14.07,22.55,2.58,2016-10-06
19.76,7.51,97.14,15.59,11.84,27.42,4.48,2016-10-07
18.26,6.35,97.51,12.71,11.92,24.63,3.19,2016-10-08
16.58,5.49,97.61,13.33,9.69,23.01,2.22,2016-10-09
15.53,4.58,97.47,14.19,8.39,22.58,1.79,2016-10-10
14.62,4.21,96.96,14.88,7.65,22.53,5.25,2016-10-11
14.76,8.97,96.37,9.14,10.86,20.01,4.89,2016-10-12
15.32,8.06,95.87,7.46,11.61,19.07,2.82,2016-10-13
13.84,7.57,96.23,8.64,10.0,18.65,6.72,2016-10-14
15.65,6.41,97.09,16.69,7.86,24.55,4.01,2016-10-15
17.39,7.45,97.5,13.01,11.98,24.99,3.55,2016-10-16
17.73,9.46,97.88,8.69,14.23,22.91,1.8,2016-10-17
17.02,7.93,98.08,11.16,11.8,22.95,3.22,2016-10-18
14.85,6.65,97.75,11.1,10.3,21.41,3.19,2016-10-19
12.66,5.62,97.29,10.94,7.63,18.57,3.24,2016-10-20
12.05,5.19,97.14,13.39,5.11,18.5,2.95,2016-10-21
14.78,8.79,96.66,9.68,10.28,19.96,1.65,2016-10-22
16.73,8.79,96.36,13.87,10.9,24.76,2.78,2016-10-23
15.59,9.64,96.89,9.19,12.37,21.57,4.23,2016-10-24
16.06,9.58,97.65,9.21,12.51,21.73,1.95,2016-10-25
17.93,9.28,98.07,12.27,13.23,25.5,3.32,2016-10-26
15.87,7.32,98.39,12.31,11.23,23.55,4.15,2016-10-27
14.27,5.49,98.65,14.8,9.22,24.01,2.84,2016-10-28
14.27,5.07,98.32,16.11,9.21,25.31,2.75,2016-10-29
13.44,4.64,97.85,15.7,8.35,24.05,2.69,2016-10-30
12.82,6.77,97.85,12.36,8.91,21.28,3.18,2016-10-31
13.01,6.84,97.89,11.76,9.1,20.86,1.61,2016-11-01
13.65,5.62,97.63,14.67,8.37,23.04,2.96,2016-11-02
14.32,6.23,97.4,14.85,9.23,24.08,3.94,2016-11-03
12.36,7.81,97.31,7.0,10.17,17.16,2.47,2016-11-04
12.65,7.63,96.42,11.82,7.76,19.58,6.7,2016-11-05
8.74,5.19,96.61,7.71,5.31,13.02,6.33,2016-11-06
6.76,4.52,96.82,6.98,3.74,10.73,3.91,2016-11-07
7.33,4.7,97.29,7.92,3.69,11.62,5.74,2016-11-08
10.15,5.37,97.41,8.84,6.25,15.08,7.38,2016-11-09
8.62,5.07,97.9,10.74,4.73,15.46,5.02,2016-11-10
9.99,5.86,97.94,9.86,5.95,15.81,4.86,2016-11-11
10.44,6.04,97.8,10.25,6.0,16.25,3.65,2016-11-12
11.7,6.84,97.93,9.72,7.73,17.45,6.2,2016-11-13
9.29,4.94,98.18,11.11,4.87,15.98,5.12,2016-11-14
7.94,4.58,98.43,12.3,3.33,15.62,3.01,2016-11-15
7.94,5.31,98.11,12.93,2.84,15.76,3.43,2016-11-16
10.58,6.47,97.49,14.08,5.83,19.91,4.77,2016-11-17
9.41,6.35,97.04,9.74,6.12,15.86,3.84,2016-11-18
8.61,5.31,97.04,8.98,5.96,14.94,5.04,2016-11-19
10.52,6.41,96.46,8.88,7.26,16.14,1.73,2016-11-20
11.55,7.14,95.94,11.34,7.01,18.37,2.56,2016-11-21
6.63,5.55,96.25,5.77,3.44,9.22,4.8,2016-11-22
2.53,4.39,96.06,1.97,1.55,3.51,4.49,2016-11-23
2.29,4.15,96.64,10.55,-0.86,9.69,3.25,2016-11-24
3.03,4.03,96.9,11.93,-1.18,10.74,5.17,2016-11-25
5.19,5.8,96.79,7.34,1.69,9.02,2.71,2016-11-26
8.08,7.02,96.76,7.06,6.46,13.52,4.87,2016-11-27
6.61,5.98,96.97,8.44,4.37,12.81,2.27,2016-11-28
7.58,5.98,97.91,6.88,5.31,12.19,2.66,2016-11-29
7.86,5.92,98.67,9.01,4.61,13.61,3.85,2016-11-30
5.3,5.31,98.29,8.4,4.44,12.83,1.52,2016-12-01
6.48,5.55,97.5,11.55,3.65,15.19,3.12,2016-12-02
6.37,5.62,97.11,9.52,3.73,13.26,4.08,2016-12-03
10.13,7.32,97.2,7.48,7.55,15.03,2.94,2016-12-04
9.67,6.96,97.7,8.31,7.23,15.54,4.27,2016-12-05
8.45,6.23,98.26,10.84,5.61,16.44,3.75,2016-12-06
6.95,5.68,98.61,9.14,5.71,14.85,2.77,2016-12-07
5.76,5.43,98.94,9.28,4.58,13.86,2.87,2016-12-08
5.68,5.07,98.8,13.91,1.62,15.53,2.3,2016-12-09
7.68,6.23,98.41,11.97,4.77,16.75,3.67,2016-12-10
7.09,5.25,98.07,11.78,4.05,15.83,3.22,2016-12-11
5.73,5.07,97.93,11.73,2.9,14.63,3.04,2016-12-12
5.77,4.82,98.01,11.88,2.51,14.39,2.89,2016-12-13
4.39,5.19,97.77,9.58,2.76,12.34,2.32,2016-12-14
4.51,5.37,97.77,7.98,2.74,10.72,2.41,2016-12-15
6.23,6.29,97.68,6.91,3.85,10.76,4.01,2016-12-16
5.83,5.49,98.8,8.97,4.06,13.03,5.2,2016-12-17
2.97,4.76,98.61,8.8,1.91,10.71,3.18,2016-12-18
2.62,4.03,97.38,11.22,-1.24,9.98,4.95,2016-12-19
5.38,4.82,97.43,7.43,2.83,10.26,4.3,2016-12-20
6.13,4.82,98.2,11.8,1.97,13.76,2.33,2016-12-21
6.42,5.74,98.88,9.76,3.19,12.95,2.76,2016-12-22
7.78,6.16,99.11,8.91,5.6,14.51,2.96,2016-12-23
8.33,6.1,99.2,9.73,5.15,14.88,2.92,2016-12-24
7.83,5.68,98.92,9.16,5.43,14.6,3.3,2016-12-25
6.3,5.0,98.74,10.12,3.67,13.79,3.05,2016-12-26
5.26,4.88,98.95,7.35,3.69,11.05,3.77,2016-12-27
3.8,3.85,99.14,12.2,1.64,13.83,3.7,2016-12-28
2.69,2.75,98.93,13.88,0.3,14.18,3.99,2016-12-29
0.9,3.3,99.02,9.98,-0.14,9.83,1.22,2016-12-30
2.68,4.39,98.75,9.48,0.59,10.07,2.62,2016-12-31
1.93,3.78,98.04,11.34,-0.63,10.71,3.59,2017-01-01
2.53,3.66,97.81,10.1,-1.16,8.94,2.41,2017-01-02
5.29,3.78,97.92,12.42,1.77,14.19,3.34,2017-01-03
5.24,4.09,98.0,10.62,2.13,12.76,3.36,2017-01-04
3.52,3.54,98.08,11.87,-0.59,11.28,3.8,2017-01-05
0.5,2.81,98.48,11.89,-3.55,8.34,3.91,2017-01-06
0.87,2.32,98.54,10.34,-2.02,8.32,4.06,2017-01-07
3.15,3.3,98.36,14.06,-1.59,12.48,2.86,2017-01-08
4.89,4.27,98.07,9.71,1.97,11.68,1.95,2017-01-09
6.15,5.07,97.21,6.41,3.9,10.31,6.52,2017-01-10
8.44,6.35,97.72,9.56,4.52,14.08,3.53,2017-01-11
9.71,5.98,97.66,12.91,4.7,17.62,3.48,2017-01-12
5.52,4.39,97.62,6.83,1.78,8.62,6.64,2017-01-13
3.16,3.91,98.02,5.29,1.46,6.75,3.53,2017-01-14
5.41,4.7,97.98,7.71,2.18,9.89,4.35,2017-01-15
7.75,5.49,97.56,6.52,5.43,11.95,4.22,2017-01-16
0.96,2.44,97.59,9.98,-4.41,5.58,4.77,2017-01-17
-2.42,2.01,97.79,9.4,-5.71,3.68,3.41,2017-01-18
-0.16,2.62,97.88,11.61,-4.6,7.01,3.88,2017-01-19
2.12,4.33,97.71,7.56,-1.29,6.27,1.32,2017-01-20
4.45,4.21,97.48,10.97,0.81,11.78,2.43,2017-01-21
3.22,4.33,97.4,7.41,0.61,8.01,2.73,2017-01-22
4.23,4.15,97.49,11.49,0.03,11.52,2.34,2017-01-23
4.37,3.48,97.73,11.68,0.45,12.13,2.97,2017-01-24
1.22,2.93,97.57,11.02,-2.05,8.98,6.79,2017-01-25
3.0,3.66,97.17,13.09,-1.95,11.13,3.95,2017-01-26
5.33,5.55,96.67,8.38,2.4,10.78,5.76,2017-01-27
5.97,4.46,97.49,9.06,2.74,11.8,4.71,2017-01-28
6.73,5.0,97.93,12.09,1.8,13.88,4.0,2017-01-29
10.3,6.41,97.63,12.91,4.88,17.8,3.04,2017-01-30
8.38,6.16,97.35,11.27,4.54,15.8,3.1,2017-01-31
8.11,5.55,97.24,13.73,4.56,18.3,2.54,2017-02-01
6.3,5.86,96.9,11.23,3.63,14.87,3.64,2017-02-02
8.43,5.62,96.88,10.98,4.29,15.27,10.36,2017-02-03
12.11,6.84,96.67,5.47,10.83,16.3,5.67,2017-02-04
8.76,4.64,96.83,4.96,6.05,11.01,8.91,2017-02-05
8.55,5.13,97.74,9.97,4.05,14.02,5.89,2017-02-06
9.51,5.86,97.68,8.53,5.75,14.27,4.94,2017-02-07
6.27,4.15,97.83,7.82,2.61,10.43,5.3,2017-02-08
5.44,3.66,97.49,11.25,1.26,12.51,6.34,2017-02-09
5.25,4.33,97.03,14.64,-0.91,13.73,3.3,2017-02-10
6.21,5.68,97.02,5.32,3.46,8.77,3.88,2017-02-11
9.3,6.53,96.52,4.86,7.79,12.65,4.38,2017-02-12
9.33,6.77,96.62,5.94,7.2,13.14,8.47,2017-02-13
9.05,5.0,97.87,13.94,3.06,17.0,5.27,2017-02-14
8.26,5.49,98.7,10.2,5.65,15.83,2.84,2017-02-15
9.07,5.68,98.72,10.34,5.51,15.85,2.14,2017-02-16
8.4,5.37,98.31,11.5,4.68,16.18,2.8,2017-02-17
8.72,4.64,97.75,15.19,2.47,17.65,3.21,2017-02-18
8.26,5.68,98.12,9.35,4.56,13.91,3.83,2017-02-19
8.65,4.94,98.18,11.91,3.73,15.64,2.65,2017-02-20
8.66,4.94,98.07,13.11,3.3,16.41,3.5,2017-02-21
9.43,4.88,97.76,15.87,2.96,18.83,2.87,2017-02-22
9.83,5.0,97.16,12.02,6.13,18.14,5.09,2017-02-23
8.9,5.0,97.15,12.12,3.1,15.23,4.26,2017-02-24
7.83,3.91,97.52,16.36,1.03,17.4,5.45,2017-02-25
8.26,4.58,97.56,14.09,2.29,16.38,1.3,2017-02-26
9.9,4.88,96.97,16.39,3.1,19.49,4.25,2017-02-27
8.83,5.13,96.83,11.54,4.12,15.65,7.69,2017-02-28
10.19,5.19,97.4,16.78,2.92,19.7,2.03,2017-03-01
12.08,5.74,97.36,16.26,4.83,21.08,4.14,2017-03-02
10.91,5.55,96.17,16.11,4.78,20.89,8.47,2017-03-03
7.18,3.91,96.12,8.4,3.87,12.27,9.26,2017-03-04
10.64,5.68,97.1,14.89,3.48,18.37,5.17,2017-03-05
12.75,6.35,97.62,12.61,7.18,19.79,6.97,2017-03-06
11.61,6.23,98.04,13.42,5.54,18.96,5.53,2017-03-07
12.26,6.29,98.29,10.94,8.24,19.18,4.39,2017-03-08
14.31,5.74,98.12,18.43,7.28,25.71,2.44,2017-03-09
15.63,5.37,97.71,18.29,9.21,27.5,2.73,2017-03-10
14.09,6.16,97.38,15.23,8.47,23.7,7.96,2017-03-11
11.7,6.04,97.38,10.05,7.33,17.39,6.72,2017-03-12
12.69,6.04,97.67,12.54,7.03,19.57,8.67,2017-03-13
13.73,6.04,98.4,14.09,6.83,20.92,3.77,2017-03-14
13.44,5.86,98.26,13.86,6.86,20.72,4.3,2017-03-15
12.35,4.7,97.96,14.19,7.02,21.21,4.12,2017-03-16
12.87,4.15,97.83,16.53,5.75,22.28,3.31,2017-03-17
13.4,5.62,97.72,15.62,6.12,21.74,2.57,2017-03-18
14.31,5.86,97.39,16.95,6.12,23.07,2.84,2017-03-19
14.67,6.47,97.08,14.91,7.33,22.23,4.4,2017-03-20
10.9,5.55,97.11,11.42,5.82,17.24,5.3,2017-03-21
10.53,4.39,96.74,14.18,4.36,18.54,3.49,2017-03-22
8.48,3.78,96.65,11.7,1.61,13.31,4.75,2017-03-23
7.95,4.33,97.04,11.64,1.61,13.25,4.51,2017-03-24
6.43,4.82,96.96,7.65,3.72,11.36,7.56,2017-03-25
10.75,5.49,97.28,14.25,4.22,18.46,4.69,2017-03-26
10.88,5.92,97.58,10.28,6.17,16.46,1.1,2017-03-27
12.5,5.86,98.17,14.6,4.98,19.58,1.89,2017-03-28
14.83,5.31,98.16,16.77,6.39,23.16,3.3,2017-03-29
15.8,6.04,97.86,15.85,8.61,24.46,6.38,2017-03-30
15.06,6.35,97.46,13.42,9.62,23.05,6.35,2017-03-31
10.81,5.13,97.48,7.78,6.94,14.72,4.53,2017-04-01
10.95,5.13,97.66,9.8,5.98,15.79,4.3,2017-04-02
12.79,5.13,97.89,15.8,4.67,20.48,3.48,2017-04-03
14.14,5.8,97.87,13.91,7.2,21.11,3.86,2017-04-04
13.55,5.68,97.73,13.32,6.6,19.92,6.02,2017-04-05
14.09,5.62,97.62,15.52,6.32,21.84,2.54,2017-04-06
14.94,5.55,97.65,16.64,5.91,22.55,4.33,2017-04-07
15.47,4.7,97.69,17.55,6.69,24.23,4.15,2017-04-08
15.3,5.07,97.9,16.74,7.94,24.69,6.2,2017-04-09
17.13,6.1,97.95,18.9,6.77,25.67,2.96,2017-04-10
16.24,6.35,97.81,14.06,9.33,23.4,4.27,2017-04-11
16.66,6.41,97.62,16.74,7.82,24.56,4.52,2017-04-12
18.56,6.53,97.32,19.51,8.65,28.15,2.38,2017-04-13
18.78,6.71,97.33,15.93,11.07,27.0,3.72,2017-04-14
15.9,6.35,97.63,12.68,9.64,22.32,2.9,2017-04-15
15.72,5.8,97.81,16.38,7.06,23.44,2.02,2017-04-16
17.98,6.16,97.42,18.88,7.62,26.5,3.7,2017-04-17
17.4,5.74,97.34,17.44,8.4,25.84,3.38,2017-04-18
15.31,5.68,97.61,12.95,8.25,21.19,2.97,2017-04-19
14.87,4.76,97.99,14.88,6.26,21.14,3.7,2017-04-20
13.48,4.03,98.25,17.19,3.74,20.94,4.19,2017-04-21
14.94,3.97,97.92,19.13,4.83,23.96,3.19,2017-04-22
17.26,5.0,97.41,18.66,7.12,25.79,3.79,2017-04-23
18.61,5.37,97.07,18.05,9.36,27.4,5.66,2017-04-24
18.54,7.75,96.44,14.46,10.35,24.81,7.42,2017-04-25
12.28,4.88,96.62,10.39,5.88,16.26,3.69,2017-04-26
10.66,3.3,97.09,12.91,3.47,16.37,5.35,2017-04-27
11.78,3.3,97.3,16.98,0.86,17.84,3.62,2017-04-28
11.87,5.62,96.95,12.16,5.15,17.32,5.03,2017-04-29
14.71,5.92,96.59,15.63,6.84,22.47,8.1,2017-04-30
12.67,4.21,97.54,13.7,4.24,17.93,5.39,2017-05-01
13.92,6.1,97.59,11.12,7.25,18.37,2.77,2017-05-02
17.77,7.2,97.24,14.77,8.7,23.47,2.94,2017-05-03
18.44,7.57,96.84,16.94,9.09,26.03,3.52,2017-05-04
19.21,7.87,96.65,15.51,11.93,27.44,7.34,2017-05-05
18.19,5.98,97.2,14.24,10.56,24.8,7.15,2017-05-06
18.6,5.98,97.65,15.57,9.44,25.01,4.38,2017-05-07
18.31,5.49,97.39,16.56,9.36,25.92,2.61,2017-05-08
19.75,7.81,96.6,17.05,10.21,27.26,5.7,2017-05-09
20.21,8.24,95.97,13.95,11.62,25.57,6.3,2017-05-10
18.95,7.51,95.76,11.06,12.87,23.94,6.08,2017-05-11
18.38,6.84,96.36,13.73,10.62,24.35,5.48,2017-05-12
19.96,6.9,97.19,14.55,11.14,25.69,3.97,2017-05-13
22.01,6.84,97.9,14.98,12.25,27.23,3.17,2017-05-14
23.55,7.69,98.24,15.16,14.9,30.06,4.46,2017-05-15
24.52,7.45,98.05,15.77,15.25,31.01,3.3,2017-05-16
23.66,6.84,97.4,17.42,14.47,31.89,3.22,2017-05-17
15.09,6.84,97.16,14.96,8.4,23.35,10.82,2017-05-18
15.37,5.25,97.68,14.29,6.96,21.25,4.16,2017-05-19
17.62,5.98,97.97,16.58,7.46,24.04,3.52,2017-05-20
20.04,7.57,97.54,17.8,11.29,29.09,4.98,2017-05-21
21.43,9.89,97.35,13.48,13.58,27.05,3.83,2017-05-22
23.94,8.67,97.65,17.68,12.71,30.39,5.85,2017-05-23
25.44,8.48,97.56,17.84,14.42,32.26,3.77,2017-05-24
26.47,7.08,97.15,16.56,17.46,34.02,3.61,2017-05-25
25.67,8.48,97.05,19.04,14.83,33.87,4.7,2017-05-26
24.8,8.85,97.31,16.3,16.1,32.4,6.7,2017-05-27
25.06,8.06,97.35,17.71,15.4,33.12,5.89,2017-05-28
22.62,7.87,97.19,12.52,16.4,28.92,5.96,2017-05-29
22.52,8.18,97.31,12.23,14.38,26.62,3.02,2017-05-30
23.95,9.22,97.52,13.36,14.48,27.83,3.21,2017-05-31
26.33,8.91,97.46,15.34,16.08,31.41,3.94,2017-06-01
25.44,10.62,97.35,12.12,18.23,30.35,3.64,2017-06-02
21.69,10.38,97.33,10.3,14.8,25.09,5.77,2017-06-03
16.16,9.09,97.35,8.61,11.37,19.98,7.54,2017-06-04
19.37,7.45,97.15,14.49,10.61,25.1,8.18,2017-06-05
19.76,7.2,97.27,10.99,12.98,23.98,5.4,2017-06-06
20.83,7.08,97.73,16.98,10.4,27.37,5.57,2017-06-07
25.4,9.95,97.21,20.23,13.42,33.65,5.16,2017-06-08
25.87,10.19,97.16,16.34,16.26,32.6,3.49,2017-06-09
27.54,9.4,97.39,18.12,16.76,34.88,2.83,2017-06-10
28.75,10.07,97.34,19.43,16.95,36.38,2.41,2017-06-11
28.33,9.95,97.36,17.88,17.47,35.35,3.79,2017-06-12
29.48,8.73,97.02,17.63,19.97,37.6,6.24,2017-06-13
29.96,10.19,97.02,17.66,19.98,37.64,4.13,2017-06-14
27.36,11.23,97.45,14.18,18.85,33.04,6.55,2017-06-15
27.59,10.25,97.73,17.75,17.15,34.9,2.38,2017-06-16
28.8,9.64,97.46,19.48,17.26,36.73,5.52,2017-06-17
29.93,10.25,97.2,17.62,19.5,37.12,7.34,2017-06-18
29.9,11.66,97.38,17.19,19.79,36.98,6.25,2017-06-19
26.68,12.88,97.49,9.06,21.44,30.5,6.6,2017-06-20
30.41,10.44,97.3,15.52,20.73,36.24,2.21,2017-06-21
31.83,9.83,97.38,16.44,21.64,38.08,2.06,2017-06-22
30.73,11.41,97.58,15.28,21.32,36.6,4.59,2017-06-23
27.11,9.77,97.51,14.01,19.24,33.24,5.27,2017-06-24
27.37,11.11,97.24,14.48,18.49,32.97,6.58,2017-06-25
26.45,12.02,96.84,10.98,19.69,30.67,3.27,2017-06-26
26.68,9.03,96.49,12.88,19.96,32.84,7.53,2017-06-27
23.4,8.42,96.41,13.2,15.42,28.62,5.7,2017-06-28
20.8,6.41,96.72,12.9,12.16,25.06,3.95,2017-06-29
18.79,6.59,97.31,10.9,11.48,22.37,5.62,2017-06-30
17.69,6.96,97.93,11.05,10.73,21.77,5.59,2017-07-01
21.43,7.32,98.03,16.69,11.23,27.91,2.22,2017-07-02
25.42,8.67,97.83,18.59,13.82,32.42,4.22,2017-07-03
27.47,9.03,97.42,19.48,15.94,35.41,7.36,2017-07-04
27.44,10.01,97.23,18.98,16.47,35.45,7.34,2017-07-05
26.18,12.57,97.43,13.73,19.53,33.27,5.73,2017-07-06
26.36,9.77,97.43,15.7,19.48,35.17,6.09,2017-07-07
25.15,10.5,97.12,10.65,19.37,30.01,5.11,2017-07-08
25.51,11.23,97.07,13.17,17.42,30.59,5.89,2017-07-09
26.92,11.47,97.05,14.21,17.9,32.12,3.7,2017-07-10
26.18,10.13,97.26,16.77,16.37,33.14,4.84,2017-07-11
28.5,11.05,97.5,15.98,18.63,34.62,5.05,2017-07-12
28.1,10.68,97.56,15.95,18.38,34.33,3.92,2017-07-13
26.52,8.67,97.53,15.72,17.21,32.94,1.81,2017-07-14
27.33,8.79,97.55,18.5,15.92,34.41,4.15,2017-07-15
29.3,9.83,97.6,18.63,17.23,35.85,5.38,2017-07-16
30.14,10.74,97.31,16.76,20.21,36.97,2.94,2017-07-17
30.92,10.44,97.04,18.88,20.12,39.01,4.23,2017-07-18
30.18,10.62,96.83,17.59,20.13,37.73,6.2,2017-07-19
27.79,10.86,97.01,11.12,19.9,31.01,2.68,2017-07-20
27.59,10.31,96.86,14.49,17.69,32.19,6.39,2017-07-21
29.28,10.19,97.05,17.91,18.01,35.91,2.91,2017-07-22
27.65,10.07,97.48,15.28,17.37,32.65,5.52,2017-07-23
24.05,9.22,97.59,11.93,16.69,28.62,4.77,2017-07-24
22.82,8.06,97.43,13.89,14.3,28.19,3.16,2017-07-25
23.65,8.73,97.27,15.54,14.06,29.6,4.36,2017-07-26
29.21,8.61,97.1,19.5,17.29,36.79,1.49,2017-07-27
30.22,10.25,97.23,17.66,19.08,36.75,3.3,2017-07-28
31.48,11.05,97.13,19.07,19.98,39.05,5.07,2017-07-29
32.4,9.58,96.84,18.79,21.45,40.24,3.38,2017-07-30
31.44,11.41,96.68,17.81,21.04,38.85,4.38,2017-07-31
30.21,10.13,97.03,16.58,20.72,37.29,3.4,2017-08-01
30.8,11.23,97.42,12.3,23.37,35.66,5.25,2017-08-02
33.34,8.91,97.28,15.12,23.59,38.71,1.82,2017-08-03
32.55,10.25,97.25,15.83,22.22,38.05,2.03,2017-08-04
31.94,11.47,97.24,17.12,20.22,37.33,8.73,2017-08-05
28.59,9.89,97.41,16.23,17.65,33.87,7.6,2017-08-06
31.21,9.28,96.98,18.77,19.85,38.62,5.35,2017-08-07
23.59,7.75,97.22,11.45,16.19,27.63,5.68,2017-08-08
19.83,6.65,97.57,9.44,13.68,23.12,3.56,2017-08-09
19.88,6.96,97.96,13.77,11.53,25.3,4.11,2017-08-10
21.06,6.23,97.9,14.12,12.62,26.74,3.52,2017-08-11
23.51,6.23,97.8,17.5,12.69,30.2,2.37,2017-08-12
26.72,7.57,97.5,18.09,15.23,33.31,3.17,2017-08-13
28.95,8.97,97.29,19.6,17.79,37.39,7.55,2017-08-14
28.03,11.17,97.39,17.87,18.39,36.26,6.31,2017-08-15
26.93,11.54,97.61,12.34,19.8,32.13,3.88,2017-08-16
29.03,9.46,97.55,16.34,19.18,35.51,3.16,2017-08-17
29.01,11.41,97.37,14.47,20.38,34.85,7.81,2017-08-18
27.19,8.79,97.58,14.45,18.65,33.11,4.16,2017-08-19
25.31,6.1,97.77,17.72,15.02,32.74,3.09,2017-08-20
27.58,7.45,97.57,18.95,15.94,34.9,4.74,2017-08-21
30.85,11.9,97.31,17.79,19.26,37.05,2.99,2017-08-22
30.08,11.23,97.31,14.6,21.23,35.83,4.76,2017-08-23
29.45,10.19,97.2,18.33,19.24,37.57,2.58,2017-08-24
29.49,9.83,97.19,17.95,19.6,37.55,4.11,2017-08-25
29.33,11.41,97.21,16.44,20.85,37.29,6.52,2017-08-26
25.4,13.06,97.34,10.37,20.9,31.27,4.27,2017-08-27
26.12,11.47,97.22,13.02,20.16,33.19,4.49,2017-08-28
23.56,12.45,97.14,10.31,18.8,29.11,4.89,2017-08-29
24.78,10.74,97.12,11.48,18.24,29.73,2.04,2017-08-30
21.26,9.09,97.49,10.88,15.08,25.96,3.64,2017-08-31
19.41,7.08,97.72,11.84,12.98,24.82,3.34,2017-09-01
19.0,7.32,97.84,13.6,11.53,25.13,5.09,2017-09-02
22.23,7.32,97.23,15.53,14.23,29.76,2.94,2017-09-03
24.06,9.52,97.28,13.55,16.12,29.67,2.73,2017-09-04
26.02,10.5,97.79,14.73,17.2,31.94,5.44,2017-09-05
23.66,8.91,97.82,14.65,15.77,30.42,2.73,2017-09-06
20.06,6.84,97.54,13.78,12.81,26.6,3.15,2017-09-07
20.76,6.84,97.06,16.74,11.9,28.65,5.59,2017-09-08
17.76,7.32,96.53,9.13,12.99,22.12,7.45,2017-09-09
18.07,6.84,96.87,10.81,12.19,23.0,7.53,2017-09-10
21.05,7.63,96.98,14.35,13.63,27.98,4.88,2017-09-11
18.92,7.39,97.5,11.54,12.95,24.49,4.74,2017-09-12
24.11,6.77,97.67,17.32,14.96,32.28,3.28,2017-09-13
20.11,7.39,97.51,11.23,13.43,24.65,9.38,2017-09-14
15.13,6.1,97.24,9.41,10.41,19.82,2.74,2017-09-15
14.29,5.86,97.23,11.08,8.47,19.55,4.4,2017-09-16
16.56,5.55,97.42,15.56,8.37,23.93,1.95,2017-09-17
17.4,7.14,97.48,11.99,11.03,23.01,5.29,2017-09-18
16.69,6.35,97.86,12.12,10.66,22.79,5.96,2017-09-19
17.18,4.88,97.67,16.95,8.5,25.44,3.2,2017-09-20
19.56,8.36,97.39,17.09,10.83,27.93,3.09,2017-09-21
18.09,11.23,97.65,6.27,15.36,21.62,2.09,2017-09-22
20.87,9.77,97.63,13.15,14.16,27.31,2.18,2017-09-23
22.13,8.12,97.55,15.45,15.8,31.26,2.79,2017-09-24
20.0,8.12,97.58,10.21,14.98,25.19,6.46,2017-09-25
18.46,7.32,97.71,11.97,12.58,24.55,5.64,2017-09-26
20.17,8.79,97.76,14.45,12.83,27.28,3.82,2017-09-27
21.51,10.13,97.97,13.62,14.71,28.33,3.35,2017-09-28
21.76,9.22,97.82,15.62,13.62,29.25,2.09,2017-09-29
19.26,10.01,97.66,9.62,14.74,24.37,4.87,2017-09-30
19.39,9.03,97.81,10.05,14.44,24.48,3.2,2017-10-01
21.65,10.25,97.91,13.21,14.88,28.09,3.09,2017-10-02
22.12,10.01,97.8,13.04,15.43,28.47,1.67,2017-10-03
21.83,9.46,97.99,14.21,14.17,28.38,3.09,2017-10-04
21.98,9.22,97.8,14.09,15.14,29.23,7.93,2017-10-05
18.33,7.32,97.74,14.38,11.69,26.07,3.98,2017-10-06
16.19,5.19,97.87,15.34,8.62,23.97,5.99,2017-10-07
